Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
"Manager, Software Engineering(Java, AWS)",autodesk india pvt ltd,2025-10-24,Pune,1-10 Years,"['cloud services development', 'object oriented analysis', 'aws technologies proficiency', 'agile/scrum methodology', 'java', 'mysql', 'api', 'aps', 'nosql', 'ooad', 'scala', 'software design', 'docker', 'security', 'database', 'iam', 'uml', 'ant', 'gradle', 'consultant', 'splunk']",https://m.timesjobs.com/mobile/job-detail/manager-software-engineering-java-aws-autodesk-india-pvt-ltd-pune-1-to-10-yrs-jobid-l9nAwYTkLC5zpSvf__PLUS__uAgZw==&bc=+&sequence=816,2025-11-11
Java Fullstack Developer- Core banking,ORACLE,2025-10-24,Bengaluru,5-10 Years,"['full stack development', 'microservices architecture', 'java and spring boot', 'oracle and sql', 'agile methodology', 'css', 'html5', 'ajax', 'software engineering', 'python', 'javascript', 'messaging', 'soap', 'unix', 'bootstrap', 'git', 'senior software developer', 'linux', 'json', 'debugging', 'jpa', 'rest', 'svn', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-developer-core-banking-oracle-bengaluru-bangalore-5-to-10-yrs-jobid-7cHIqhOBxcZzpSvf__PLUS__uAgZw==&bc=+&sequence=815,2025-11-11
Senior Technical Lead Architect - JAVA,ORACLE,2025-10-24,Netherlands,5-10 Years,"['java software development', 'cloud solutions engineering', 'technical problem solving', 'team collaboration', 'code quality assurance', 'oracle', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/senior-technical-lead-architect-java-oracle-netherlands-bengaluru-bangalore-5-to-10-yrs-jobid-GYyeKBir4LJzpSvf__PLUS__uAgZw==&bc=+&sequence=814,2025-11-11
Fullstack Java Technical Lead - IT,Flex,2025-10-24,Coimbatore,5-8 Years,"['java development', 'database administration', 'application security', 'software development life cycle', 'troubleshooting solutions', 'qa', 'ui', 'testing', 'sdlc', 'tfs', 'solution architect', 'operating system', 'uat', 'user acceptance']",https://m.timesjobs.com/mobile/job-detail/fullstack-java-technical-lead-it-flex-coimbatore-5-to-8-yrs-jobid-BjOq3mvimaxzpSvf__PLUS__uAgZw==&bc=+&sequence=813,2025-11-11
Consulting Technical Manager - Java Microservices,ORACLE,2025-10-24,Pune,13-16 Years,"['software development', 'core java expertise', 'aws solutions architect', 'microservices architecture', 'agile software practices', 'security', 'apache', 'software engineering', 'oracle', 'team player', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/consulting-technical-manager-java-microservices-oracle-pune-13-to-16-yrs-jobid-E2rxTpjt5AxzpSvf__PLUS__uAgZw==&bc=+&sequence=878,2025-11-11
Staff Software Engineer - Java Developer,ServiceNow,2025-10-24,Hyderabad,10-13 Years,"['java programming', 'software design', 'test automation', 'code review practices', 'scalable systems', 'algorithms', 'software engineering', 'data structures', 'san', 'messaging', 'servicenow']",https://m.timesjobs.com/mobile/job-detail/staff-software-engineer-java-developer-servicenow-hyderabad-secunderabad-10-to-13-yrs-jobid-ZB5MVNL__SLASH__SuZzpSvf__PLUS__uAgZw==&bc=+&sequence=842,2025-11-11
Senior Java Microservices Developer - Bangalore,CAPCO,2025-10-24,Bengaluru,7-10 Years,"['java microservices development', 'spring boot expertise', 'api framework design', 'database', 'bpm', 'rest', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-microservices-developer-bangalore-capco-bengaluru-bangalore-7-to-10-yrs-jobid-YT2o6XN0IqpzpSvf__PLUS__uAgZw==&bc=+&sequence=843,2025-11-11
Analytic Scientist/ AI Developer ( Java),FICO,2025-10-24,Bengaluru,4-5 Years,"['predictive modeling', 'data analysis', 'statistical techniques', 'algorithm selection', 'data mining', 'algorithms', 'c', 'software design', 'artificial intelligence', 'security', 'java', 'perl', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/analytic-scientist-ai-developer-java-fico-bengaluru-bangalore-4-to-5-yrs-jobid-Ndu__PLUS__NgAK659zpSvf__PLUS__uAgZw==&bc=+&sequence=844,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,5-7 Years,"['java application development', 'spring boot framework', 'microservices architecture', 'devops tools expertise', 'debugging']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-5-to-7-yrs-jobid-6gCjiDgopKlzpSvf__PLUS__uAgZw==&bc=+&sequence=329,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,3-5 Years,"['java application development', 'springboot microservices', 'devops tools proficiency', 'event driven architecture', 'oracle', 'debugging', 'oracle sql']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-Qb7G__PLUS__I8JnOVzpSvf__PLUS__uAgZw==&bc=+&sequence=328,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,3-5 Years,"['java development', 'springboot framework', 'microservices architecture', 'devops tools', 'oracle', 'debugging', 'oracle sql']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-Z63SRkxaA2BzpSvf__PLUS__uAgZw==&bc=+&sequence=327,2025-11-11
Senior Java Engineer,Bright Vision Technologies,2025-10-24,Delhi,10-13 Years,"['java development', 'microservices architecture', 'cloud technologies', 'agile methodologies', 'database design', 'orchestration', 'hibernate', 'spring', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/senior-java-engineer-bright-vision-technologies-delhi-gurgaon-10-to-13-yrs-jobid-1Urv7zdq5ypzpSvf__PLUS__uAgZw==&bc=+&sequence=324,2025-11-11
Java Lead Engineer,Bright Vision Technologies,2025-10-24,Pune,5-10 Years,"['software development', 'microservices architecture', 'agile methodologies', 'database management', 'technical leadership', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/java-lead-engineer-bright-vision-technologies-pune-5-to-10-yrs-jobid-77Jg1LK7HBFzpSvf__PLUS__uAgZw==&bc=+&sequence=323,2025-11-11
Senior Java Engineer,Bright Vision Technologies,2025-10-24,Pune,10-13 Years,"['software development', 'microservices architecture', 'agile methodologies', 'database proficiency', 'cloud technology', 'orchestration', 'hibernate', 'spring', 'java', 'postgresql', 'software engineering', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/senior-java-engineer-bright-vision-technologies-pune-10-to-13-yrs-jobid-EEqfeVEt0SRzpSvf__PLUS__uAgZw==&bc=+&sequence=322,2025-11-11
Lead JAVA Developer,Unisys,2025-10-24,Bengaluru,8-11 Years,"['java development', 'agile methodologies', 'cloud services', 'design patterns', 'microservices architecture', 'jee', 'spring', 'apache', 'xml', 'mysql', 'api', 'github', 'oracle', 'mq', 'maven', 'javascript', 'nosql', 'spring framework', 'delivery management', 'soap', 'jquery', 'debugging', 'json', 'jpa', 'mongodb', 'rest', 'rdbms', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/lead-java-developer-unisys-bengaluru-bangalore-8-to-11-yrs-jobid-cTN4LdqC4AhzpSvf__PLUS__uAgZw==&bc=+&sequence=312,2025-11-11
"Java Developer, Associate",BLACKROCK,2025-10-24,Mumbai,5-9 Years,"['backend development', 'java programming', 'microservices architecture', 'api development', 'database management', 'spring', 'data structures', 'python', 'sybase', 'maven', 'nosql', 'cassandra', 'algorithms', 'jdbc', 'git', 'mvc', 'perl', 'mongodb', 'middleware', 'rdbms', 'microsoft azure', 'problem solving', 'splunk']",https://m.timesjobs.com/mobile/job-detail/java-developer-associate-blackrock-mumbai-5-to-9-yrs-jobid-9ABBMk1imMdzpSvf__PLUS__uAgZw==&bc=+&sequence=306,2025-11-11
Java Developer,kyndryl,2025-10-24,Bengaluru,2-5 Years,"['software development', 'java programming', 'cloud architecture', 'api development', 'frontend technologies', 'intellij', 'sql', 'docker', 'devops', 'json', 'software engineering', 'rest', 'junit', 'github', 'maven', 'microsoft azure', 'eclipse']",https://m.timesjobs.com/mobile/job-detail/java-developer-kyndryl-bengaluru-bangalore-2-to-5-yrs-jobid-qvYUkHwdRkpzpSvf__PLUS__uAgZw==&bc=+&sequence=157,2025-11-11
Java Developer,IG Group,2025-10-24,Bengaluru,3-4 Years,"['java development', 'messaging technology', 'spring boot', 'technical documentation', 'java developer', 'jdk', 'api']",https://m.timesjobs.com/mobile/job-detail/java-developer-ig-group-bengaluru-bangalore-3-to-4-yrs-jobid-ix1ROqnZUDVzpSvf__PLUS__uAgZw==&bc=+&sequence=158,2025-11-11
Senior Java Developer,CITI,2025-10-24,Pune,8-11 Years,"['java development', 'rest services', 'microservice architecture', 'devops practices', 'workflow processing', 'authoring', 'orchestration', 'soa', 'information technology', 'spring', 'shell scripting', 'software engineering', 'api', 'pl/sql', 'oracle', 'messaging', 'nosql', 'spring security', 'unix/linux', 'websphere', 'scala']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-citi-pune-8-to-11-yrs-jobid-9xYgIwCCTH1zpSvf__PLUS__uAgZw==&bc=+&sequence=298,2025-11-11
Senior PLSQL / Java Support Engineer,ORACLE,2025-10-24,Bengaluru,1-5 Years,"['customer support', 'technical troubleshooting', 'post sales solutions', 'customer relationships', 'problem resolution', 'volunteer', 'workforce', 'employee benefits']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-engineer-oracle-bengaluru-bangalore-1-to-5-yrs-jobid-2JQFhBHZfmBzpSvf__PLUS__uAgZw==&bc=+&sequence=875,2025-11-11
Senior PLSQL / Java Support Engineer,ORACLE,2025-10-24,Bengaluru,1-3 Years,"['customer advocacy', 'technical support', 'problem resolution', 'relationship management', 'post sales support', 'volunteer', 'workforce', 'employee benefits']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-engineer-oracle-bengaluru-bangalore-1-to-3-yrs-jobid-MNBVRFP15lJzpSvf__PLUS__uAgZw==&bc=+&sequence=876,2025-11-11
Java Fullstack Specialist,CARRIER,2025-10-24,Hyderabad,5-8 Years,"['java full stack', 'cloud solutions', 'test driven development', 'javascript technologies', 'restful services', 'html5', 'ajax', 'sso', 'software engineering', 'java servlets', 'maven', 'nosql', 'jsp', 'exception handling', 'mockito', 'jquery', 'database', 'spring mvc', 'uml', 'oops', 'linux', 'junit', 'gradle', 'j2ee technologies']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-specialist-carrier-hyderabad-secunderabad-5-to-8-yrs-jobid-vqTQRujLj7lzpSvf__PLUS__uAgZw==&bc=+&sequence=285,2025-11-11
Senior PLSQL / Java Support Engineer,ORACLE,2025-10-24,Bengaluru,1-3 Years,"['post sales support', 'customer relationship', 'technical problem solving', 'oracle products expertise', 'volunteer', 'workforce', 'employee benefits']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-engineer-oracle-bengaluru-bangalore-1-to-3-yrs-jobid-bwuXnrQqCsdzpSvf__PLUS__uAgZw==&bc=+&sequence=877,2025-11-11
Java Technical Architect,Unisys,2025-10-24,Bengaluru,5-12 Years,"['solution design', 'enterprise applications', 'cloud services', 'microservices architecture', 'technical leadership', 'apache', 'xml', 'mysql', 'api', 'github', 'oracle', 'mq', 'maven', 'javascript', 'nosql', 'spring framework', 'soap', 'technology leadership', 'jquery', 'json', 'enterprise java', 'mongodb', 'rest', 'rdbms', 'product delivery', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-technical-architect-unisys-bengaluru-bangalore-5-to-12-yrs-jobid-sDo5__PLUS__7hBIPFzpSvf__PLUS__uAgZw==&bc=+&sequence=331,2025-11-11
Senior Application Developer - Java Microservices,ORACLE,2025-10-24,Pune,6-8 Years,"['web application development', 'core java/java ee', 'microservices architecture', 'oracle database expertise', 'ci/cd pipelines', 'rest api', 'sql', 'docker', 'spring', 'apache', 'git', 'junit', 'extjs', 'spring boot', 'unix/linux']",https://m.timesjobs.com/mobile/job-detail/senior-application-developer-java-microservices-oracle-pune-6-to-8-yrs-jobid-JWs__SLASH__oXabt__SLASH__1zpSvf__PLUS__uAgZw==&bc=+&sequence=800,2025-11-11
Software Engineer - Java PL/SQL,NIELSEN,2025-10-24,Gurgaon,5-8 Years,"['t sql proficiency', 'database performance tuning', 'code maintenance & enhancement', 'troubleshooting & debugging', 'version control familiarity', 'information technology', 't-sql', 'database development', 'git', 'sql developer', 'pl/sql', 'database security', 'svn', 'triggers']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-pl-sql-nielsen-gurgaon-5-to-8-yrs-jobid-MNW5__PLUS__ixv7fBzpSvf__PLUS__uAgZw==&bc=+&sequence=789,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,3-5 Years,"['java application development', 'spring boot proficiency', 'microservices architecture', 'oracle', 'debugging', 'oracle sql']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-wa6PHaAD4gBzpSvf__PLUS__uAgZw==&bc=+&sequence=413,2025-11-11
Senior PLSQL JAVA Support Specialist,ORACLE,2025-10-24,Pune,1-2 Years,"['microservices understanding', 'incident management familiarity', 'troubleshooting proficiency', 'orchestration', 'soa', 'plsql', 'java', 'xml', 'j2ee', 'shell scripting', 'html', 'python', 'adf', 'oracle', 'javascript', 'web technologies', 'websphere', 'oid', 'docker', 'oim', 'bpel']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-specialist-oracle-pune-1-to-2-yrs-jobid-MBkwLWgyorJzpSvf__PLUS__uAgZw==&bc=+&sequence=775,2025-11-11
Full Stack Java Cloud developer,ORACLE,2025-10-24,Bengaluru,3-5 Years,"['full stack development', 'cloud proficiency', 'java expertise', 'microservices architecture', 'debugging', 'html', 'software engineering', 'oracle', 'javascript', 'java developer']",https://m.timesjobs.com/mobile/job-detail/full-stack-java-cloud-developer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-5SZDzTmngztzpSvf__PLUS__uAgZw==&bc=+&sequence=779,2025-11-11
Senior PLSQL / Java Support Engineer,ORACLE,2025-10-24,Chennai,1-3 Years,"['post sales support', 'customer relationships', 'technical troubleshooting', 'problem resolution', 'volunteer', 'workforce', 'employee benefits']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-engineer-oracle-chennai-1-to-3-yrs-jobid-2ljTDeusSDZzpSvf__PLUS__uAgZw==&bc=+&sequence=780,2025-11-11
Senior PLSQL / Java Support Engineer,ORACLE,2025-10-24,Chennai,1-3 Years,"['customer support', 'technical troubleshooting', 'relationship management', 'problem resolution', 'volunteer', 'workforce', 'employee benefits']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-engineer-oracle-chennai-1-to-3-yrs-jobid-BzOCN3VXGQdzpSvf__PLUS__uAgZw==&bc=+&sequence=781,2025-11-11
Backend - Senior Software Engineer ( Java ),Paytm,2025-10-24,Bengaluru,3-5 Years,"['server side development', 'java & spring boot', 'microservices architecture', 'performance tuning', 'senior software engineer', 'storage', 'brewing', 'api', 'rdbms', 'messaging']",https://m.timesjobs.com/mobile/job-detail/backend-senior-software-engineer-java-paytm-bengaluru-bangalore-3-to-5-yrs-jobid-dFlgbAN1z11zpSvf__PLUS__uAgZw==&bc=+&sequence=787,2025-11-11
Manager Technology - SQL/Java Developer,AT&T,2025-10-24,Bengaluru,1-4 Years,"['team leadership', 'software development', 'data modeling', 'project management', 'oss', 'java', 'apache', 'shell scripting', 'pl/sql', 'python', 'oracle', 'application support', 'unix/linux', 'security']",https://m.timesjobs.com/mobile/job-detail/manager-technology-sql-java-developer-at-t-bengaluru-bangalore-1-to-4-yrs-jobid-oz9dHumoCMFzpSvf__PLUS__uAgZw==&bc=+&sequence=788,2025-11-11
Java Developer,CITI,2025-10-24,Malaysia,4-8 Years,"['spring', 'j2ee', 'python']",https://m.timesjobs.com/mobile/job-detail/java-developer-citi-malaysia-4-to-8-yrs-jobid-__PLUS__qLKp0uzEjJzpSvf__PLUS__uAgZw==&bc=+&sequence=78,2025-11-11
Java Developer,kyndryl,2025-10-24,Bengaluru,2-5 Years,"['java development', 'springboot microservices', 'rest api development', 'front end development', 'ci/cd pipeline', 'intellij', 'sql', 'docker', 'devops', 'json', 'software engineering', 'junit', 'github', 'maven', 'microsoft azure', 'eclipse']",https://m.timesjobs.com/mobile/job-detail/java-developer-kyndryl-bengaluru-bangalore-2-to-5-yrs-jobid-2wF3S78baDZzpSvf__PLUS__uAgZw==&bc=+&sequence=181,2025-11-11
Java Developer,kyndryl,2025-10-24,Bengaluru,2-5 Years,"['software development', 'java programming', 'frontend development', 'rest apis', 'ci/cd pipelines', 'intellij', 'sql', 'docker', 'devops', 'json', 'software engineering', 'junit', 'github', 'maven', 'microsoft azure', 'eclipse']",https://m.timesjobs.com/mobile/job-detail/java-developer-kyndryl-bengaluru-bangalore-2-to-5-yrs-jobid-GARXEa2M5B5zpSvf__PLUS__uAgZw==&bc=+&sequence=180,2025-11-11
Java Senior Developer (Banking or Payments),FIS,2025-10-24,Bengaluru,8-11 Years,"['java technologies', 'core java proficiency', 'database concepts', 'web technologies', 'microservices architecture', 'spring', 'html/dhtml', 'xml', 'j2ee', 'oracle', 'javascript', 'messaging', 'struts', 'jsp', 'jdbc', 'hibernate', 'sql', 'docker', 'security', 'linux', 'debugging', 'ejb', 'weblogic']",https://m.timesjobs.com/mobile/job-detail/java-senior-developer-banking-or-payments-fis-bengaluru-bangalore-8-to-11-yrs-jobid-TnDl__SLASH__495sPFzpSvf__PLUS__uAgZw==&bc=+&sequence=950,2025-11-11
Java J2EE Technical Lead,Sopra Steria,2025-10-24,Bengaluru,6-8 Years,"['python', 'rest api', 'eclipse', 'jasper', 'git', 'forms', 'linux shell scripting']",https://m.timesjobs.com/mobile/job-detail/java-j2ee-technical-lead-sopra-steria-bengaluru-bangalore-6-to-8-yrs-jobid-tVS144RRUmRzpSvf__PLUS__uAgZw==&bc=+&sequence=939,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,3-5 Years,"['java application development', 'spring boot proficiency', 'microservices architecture', 'devops tools expertise', 'debugging']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-3-to-5-yrs-jobid-waBl__PLUS__F2O1FVzpSvf__PLUS__uAgZw==&bc=+&sequence=330,2025-11-11
